time (s)	coil I (A)	last det (V)	int current (uC)
7304.890976	1.244696	0.166375	698.274475
7304.892018	1.628654	0.166375	2395.331543
7304.892908	1.601898	0.166375	3821.020996
7304.893854	1.557363	0.166375	5294.286621
7304.894907	1.508690	0.166375	6882.937500
7304.895852	0.503386	0.166375	7358.637695
7304.896713	0.087997	0.166375	7434.402832
7304.897750	0.085642	0.166375	7523.213867
7304.898765	0.085525	0.166375	7610.021484
7304.899650	0.085602	0.166375	7685.779297
7304.900612	0.085653	0.166375	7768.177734
7304.901677	0.085602	0.166375	7859.343750
7304.902586	0.085594	0.166375	7937.148926
7304.903452	0.085605	0.166375	8011.283203
7304.904526	0.085631	0.166375	8103.250977
7304.905521	0.085551	0.166375	8188.373535
7305.951710	1.111318	0.171318	510.095123
7305.952600	1.620769	0.171318	1952.579468
7305.953532	1.611632	0.171318	3454.620605
7305.954602	1.561857	0.171318	5125.807617
7305.955568	1.517109	0.171318	6591.334961
7305.956446	0.878917	0.171318	7363.024414
7305.957517	0.091681	0.171318	7461.214844
7305.958541	0.085547	0.171318	7548.814941
7305.959436	0.085594	0.171318	7625.421875
7305.960352	0.085558	0.171318	7703.792969
7305.961401	0.085587	0.171318	7793.573730
7305.962338	0.085613	0.171318	7873.792969
7305.963200	0.085576	0.171318	7947.559570
7305.964247	0.085649	0.171318	8037.234375
7305.965262	0.085565	0.171318	8124.083008
7305.966136	0.085514	0.171318	8198.822266
7306.963963	1.165313	0.170766	562.845947
7306.964836	1.621608	0.170766	1978.509399
7306.965758	1.611215	0.170766	3464.049316
7306.966713	1.566991	0.170766	4960.525391
7306.967643	1.523793	0.170766	6377.652344
7306.968532	1.068413	0.170766	7327.471680
7306.969502	0.110046	0.170766	7434.216797
7306.970446	0.085503	0.170766	7514.931641
7306.971350	0.085598	0.170766	7592.312500
7306.972209	0.085532	0.170766	7665.784668
7306.973173	0.085499	0.170766	7748.206055
7306.974123	0.085565	0.170766	7829.493164
7306.974997	0.085580	0.170766	7904.290039
7306.975902	0.085514	0.170766	7981.680176
7306.976836	0.085514	0.170766	8061.550293
7306.977761	0.085481	0.170766	8140.620117
7308.025821	1.140787	0.169638	514.495117
7308.026703	1.620033	0.169638	1943.364258
7308.027567	1.613174	0.169638	3337.146484
7308.028617	1.566555	0.169638	4982.029297
7308.029504	1.524730	0.169638	6334.464844
7308.030435	1.067999	0.169638	7328.771973
7308.031300	0.123021	0.169638	7435.185547
7308.032290	0.085554	0.169638	7519.884277
7308.033188	0.085529	0.169638	7596.688965
7308.034062	0.085613	0.169638	7671.514648
7308.035068	0.085587	0.169638	7757.615234
7308.035975	0.085536	0.169638	7835.196289
7308.036890	0.085587	0.169638	7913.508301
7308.037757	0.085576	0.169638	7987.702637
7308.038748	0.085492	0.169638	8072.425293
7308.039668	0.085536	0.169638	8151.118164
7309.037124	1.227957	0.167765	688.883606
7309.038180	1.628064	0.167765	2408.119141
7309.039077	1.601371	0.167765	3844.548828
7309.039992	1.557513	0.167765	5269.673828
7309.041080	1.507255	0.167765	6909.566895
7309.042027	0.465674	0.167765	7350.560059
7309.042898	0.087576	0.167765	7426.838379
7309.043935	0.085741	0.167765	7515.751953
7309.044954	0.085551	0.167765	7602.927734
7309.045846	0.085591	0.167765	7679.274902
7309.046793	0.085580	0.167765	7760.318848
7309.047849	0.085576	0.167765	7850.687500
7309.048789	0.085624	0.167765	7931.173828
7309.049653	0.085605	0.167765	8005.136719
7309.050705	0.085682	0.167765	8095.274414
7310.100955	1.119177	0.169993	499.153046
7310.101829	1.618832	0.169993	1914.012085
7310.102747	1.614203	0.169993	3395.850342
7310.103702	1.570093	0.169993	4895.289062
7310.104631	1.525730	0.169993	6312.692383
7310.105511	1.146870	0.169993	7321.937988
7310.106430	0.128467	0.169993	7439.999023
7310.107381	0.085466	0.169993	7521.277344
7310.108273	0.085503	0.169993	7597.545898
7310.109181	0.085510	0.169993	7675.189453
7310.110130	0.085620	0.169993	7756.442871
7310.111048	0.085540	0.169993	7834.968262
7310.111926	0.085466	0.169993	7910.007812
7310.112852	0.085591	0.169993	7989.265137
7310.113812	0.085536	0.169993	8071.379395
7310.114737	0.085543	0.169993	8150.506836
7311.113663	1.089968	0.178472	465.416412
7311.114614	1.617019	0.178472	2003.201538
7311.115556	1.610680	0.178472	3520.461914
7311.116479	1.567639	0.178472	4967.392578
7311.117345	1.526360	0.178472	6289.220215
7311.118318	1.010350	0.178472	7272.291016
7311.119264	0.107560	0.178472	7374.042480
7311.120189	0.085470	0.178472	7453.102051
7311.121063	0.085613	0.178472	7527.927734
7311.122037	0.085605	0.178472	7611.307617
7311.122992	0.085627	0.178472	7693.082031
7311.123887	0.085609	0.178472	7769.702148
7311.124795	0.085613	0.178472	7847.438477
7311.125734	0.085540	0.178472	7927.760254
7311.126667	0.085580	0.178472	8007.606445
7311.127542	0.085598	0.178472	8082.504883
7312.176066	1.092122	0.175177	464.151672
7312.177051	1.617590	0.175177	2057.478027
7312.178060	1.605641	0.175177	3677.569824
7312.178947	1.563783	0.175177	5064.645508
7312.179811	1.522343	0.175177	6379.949219
7312.180904	0.790188	0.175177	7243.624512
7312.181820	0.092563	0.175177	7328.412598
7312.182686	0.085474	0.175177	7402.432617
7312.183643	0.085715	0.175177	7484.462402
7312.184657	0.085576	0.175177	7571.236816
7312.185550	0.085540	0.175177	7647.623535
7312.186415	0.085562	0.175177	7721.634277
7312.187472	0.085693	0.175177	7812.211914
7312.188409	0.085518	0.175177	7892.341797
7312.189281	0.085587	0.175177	7966.973633
7312.190211	0.085602	0.175177	8046.583496
7313.186879	1.211715	0.173610	656.749573
7313.187913	1.627980	0.173610	2340.080566
7313.188801	1.603403	0.173610	3763.902832
7313.189782	1.557806	0.173610	5292.110840
7313.190824	1.508965	0.173610	6864.452148
7313.191753	0.534280	0.173610	7360.797852
7313.192609	0.088601	0.173610	7436.640137
7313.193668	0.085605	0.173610	7527.296387
7313.194682	0.085547	0.173610	7614.041016
7313.195549	0.085543	0.173610	7688.207031
7313.196515	0.085726	0.173610	7771.018555
7313.197572	0.085620	0.173610	7861.519043
7313.198488	0.085565	0.173610	7939.896973
7313.199357	0.085627	0.173610	8014.307129
7313.200422	0.085686	0.173610	8105.562988
7313.201407	0.085554	0.173610	8189.833984
7314.251736	1.143666	0.176877	512.362305
7314.252697	1.623124	0.176877	2072.184082
7314.253621	1.609219	0.176877	3559.102051
7314.254491	1.567559	0.176877	4922.877930
7314.255471	1.522705	0.176877	6415.128906
7314.256431	0.948366	0.176877	7325.559570
7314.257325	0.103894	0.176877	7418.440918
7314.258238	0.085529	0.176877	7496.528320
7314.259195	0.085580	0.176877	7578.428223
7314.260119	0.085514	0.176877	7657.442871
7314.260981	0.085529	0.176877	7731.168457
7314.261943	0.085562	0.176877	7813.478516
7314.262891	0.085540	0.176877	7894.569824
7314.263816	0.085540	0.176877	7973.693848
7314.264692	0.085503	0.176877	8048.594238
7314.265650	0.085455	0.176877	8130.460449
7315.261380	1.088372	0.175390	467.999817
7315.262249	1.616440	0.175390	1872.686523
7315.263113	1.616122	0.175390	3269.015869
7315.264180	1.568551	0.175390	4942.660156
7315.265065	1.526100	0.175390	6293.258789
7315.265937	1.171044	0.175390	7314.408691
7315.266820	0.145177	0.175390	7442.600098
7315.267850	0.085492	0.175390	7530.656738
7315.268736	0.085598	0.175390	7606.496582
7315.269612	0.085598	0.175390	7681.480469
7315.270589	0.085540	0.175390	7765.052734
7315.271533	0.085638	0.175390	7845.895508
7315.272458	0.085466	0.175390	7924.951660
7315.273322	0.085562	0.175390	7998.876953
7315.274345	0.085554	0.175390	8086.398926
7315.275229	0.085543	0.175390	8162.019043
7316.326484	1.226550	0.176559	688.094666
7316.327517	1.627800	0.176559	2369.612305
7316.328406	1.602462	0.176559	3794.201172
7316.329346	1.558063	0.176559	5258.780273
7316.330408	1.509016	0.176559	6861.355469
7316.331347	0.522905	0.176559	7352.363281
7316.332205	0.088359	0.176559	7428.175781
7316.333267	0.085635	0.176559	7519.120117
7316.334291	0.085536	0.176559	7606.708984
7316.335160	0.085510	0.176559	7681.017578
7316.336115	0.085679	0.176559	7762.840820
7316.337165	0.085602	0.176559	7852.722656
7316.338088	0.085584	0.176559	7931.716309
7316.338953	0.085587	0.176559	8005.749023
7316.340010	0.085594	0.176559	8096.222168
7316.341014	0.085540	0.176559	8182.104004
7317.335495	1.114904	0.171531	479.408539
7317.336427	1.621267	0.171531	1990.429443
7317.337309	1.612822	0.171531	3412.938721
7317.338241	1.569613	0.171531	4875.817871
7317.339203	1.524994	0.171531	6342.862305
7317.340135	1.058796	0.171531	7329.660645
7317.340992	0.121919	0.171531	7434.145020
7317.341947	0.085452	0.171531	7515.751465
7317.342896	0.085584	0.171531	7596.970215
7317.343782	0.085521	0.171531	7672.742187
7317.344657	0.085540	0.171531	7747.589355
7317.345614	0.085565	0.171531	7829.475098
7317.346553	0.085518	0.171531	7909.775879
7317.347448	0.085481	0.171531	7986.281250
7317.348377	0.085518	0.171531	8065.727051
7317.349326	0.085635	0.171531	8146.994629
7318.401980	1.085500	0.178545	460.252197
7318.402850	1.616331	0.178545	1866.459839
7318.403787	1.614111	0.178545	3378.882080
7318.404709	1.570371	0.178545	4826.764160
7318.405624	1.527993	0.178545	6224.877930
7318.406501	1.225181	0.178545	7299.361328
7318.407462	0.146536	0.178545	7440.182129
7318.408403	0.085496	0.178545	7520.633301
7318.409300	0.085554	0.178545	7597.375488
7318.410179	0.085598	0.178545	7672.616211
7318.411125	0.085547	0.178545	7753.543457
7318.412065	0.085518	0.178545	7833.930176
7318.412972	0.085514	0.178545	7911.491211
7318.413835	0.085514	0.178545	7985.289551
7318.414804	0.085485	0.178545	8068.124023
7318.415762	0.085521	0.178545	8150.053223
7319.410659	1.132379	0.173698	522.026794
7319.411536	1.619678	0.173698	1942.484131
7319.412402	1.613804	0.173698	3340.038086
7319.413483	1.564995	0.173698	5031.797852
7319.414408	1.521335	0.173698	6439.033203
7319.415287	1.035670	0.173698	7349.387207
7319.416259	0.116517	0.173698	7462.642090
7319.417283	0.085481	0.173698	7550.174805
7319.418156	0.085532	0.173698	7624.844238
7319.419019	0.085565	0.173698	7698.687012
7319.420064	0.085675	0.173698	7788.217285
7319.421013	0.085569	0.173698	7869.421875
7319.421887	0.085584	0.173698	7944.221680
7319.422818	0.085609	0.173698	8023.923828
7319.423875	0.085660	0.173698	8114.466797
7319.424762	0.085547	0.173698	8190.346680
7320.477164	1.147668	0.178802	542.847168
7320.478048	1.620916	0.178802	1975.736450
7320.479015	1.610153	0.178802	3532.753906
7320.480067	1.560348	0.178802	5174.239746
7320.481010	1.516406	0.178802	6604.210937
7320.481885	0.864591	0.178802	7360.728027
7320.482936	0.091531	0.178802	7456.926758
7320.483927	0.085488	0.178802	7541.645508
7320.484807	0.085543	0.178802	7616.923340
7320.485778	0.085671	0.178802	7700.110352
7320.486825	0.085529	0.178802	7789.658691
7320.487737	0.085540	0.178802	7867.670898
7320.488595	0.085565	0.178802	7941.085937
7320.489685	0.085653	0.178802	8034.447754
7320.490673	0.085580	0.178802	8119.000488
7320.491543	0.085529	0.178802	8193.410156
7321.486281	1.107067	0.176828	477.145721
7321.487149	1.616964	0.176828	1880.670532
7321.488126	1.611222	0.176828	3454.834473
7321.489043	1.568588	0.176828	4893.229492
7321.489928	1.526946	0.176828	6244.576660
7321.490840	1.150481	0.176828	7293.815430
7321.491807	0.123622	0.176828	7413.357910
7321.492722	0.085466	0.176828	7491.559570
7321.493585	0.085532	0.176828	7565.374023
7321.494533	0.085496	0.176828	7646.423828
7321.495476	0.085554	0.176828	7727.101562
7321.496409	0.085525	0.176828	7806.896484
7321.497268	0.085536	0.176828	7880.371582
7321.498211	0.085507	0.176828	7961.004395
7321.499157	0.085573	0.176828	8041.956055
7321.500053	0.085584	0.176828	8118.638672
7322.551747	1.095802	0.180502	471.194885
7322.552608	1.615576	0.180502	1862.206055
7322.553656	1.609281	0.180502	3548.732422
7322.554533	1.567397	0.180502	4923.339844
7322.555410	1.526499	0.180502	6262.079590
7322.556378	1.037289	0.180502	7266.175293
7322.557333	0.107014	0.180502	7368.374023
7322.558250	0.085481	0.180502	7446.760254
7322.559129	0.085558	0.180502	7521.965820
7322.560158	0.085569	0.180502	7610.016113
7322.561049	0.085562	0.180502	7686.251465
7322.561922	0.085525	0.180502	7760.914551
7322.562813	0.085646	0.180502	7837.225098
7322.563837	0.085532	0.180502	7924.810059
7322.564717	0.085496	0.180502	8000.046387
7322.565581	0.085551	0.180502	8073.961914
7323.560392	1.108451	0.175890	479.959229
7323.561266	1.617041	0.175890	1893.253052
7323.562265	1.610024	0.175890	3501.667480
7323.563322	1.561392	0.175890	5152.058594
7323.564224	1.518662	0.175890	6521.891602
7323.565118	0.895942	0.175890	7322.864258
7323.566211	0.091025	0.175890	7422.354980
7323.567171	0.085492	0.175890	7504.427246
7323.568038	0.085507	0.175890	7578.561523
7323.569066	0.085616	0.175890	7666.575195
7323.570085	0.085642	0.175890	7753.844727
7323.570973	0.085569	0.175890	7829.830078
7323.571878	0.085613	0.175890	7907.309570
7323.572935	0.085609	0.175890	7997.798340
7323.573876	0.085485	0.175890	8078.239258
7323.574738	0.085521	0.175890	8151.958496
7324.627982	1.152059	0.184772	584.094055
7324.628922	1.623724	0.184772	2110.395020
7324.629834	1.607897	0.184772	3576.796875
7324.630715	1.566138	0.184772	4956.564453
7324.631669	1.522222	0.184772	6408.763672
7324.632628	0.949504	0.184772	7319.338379
7324.633522	0.102198	0.184772	7410.703613
7324.634387	0.085452	0.184772	7484.619141
7324.635353	0.085565	0.184772	7567.274902
7324.636311	0.085499	0.184772	7649.183105
7324.637200	0.085521	0.184772	7725.211426
7324.638121	0.085529	0.184772	7803.983398
7324.639078	0.085584	0.184772	7885.886719
7324.639970	0.085532	0.184772	7962.181641
7324.640852	0.085551	0.184772	8037.637207
7324.641800	0.085554	0.184772	8118.742676
7325.635528	1.102994	0.180196	475.390564
7325.636398	1.616770	0.180196	1881.980469
7325.637369	1.611698	0.180196	3446.939209
7325.638294	1.568558	0.180196	4897.855469
7325.639186	1.526763	0.180196	6259.727539
7325.640107	1.142311	0.180196	7311.795898
7325.641040	0.122944	0.180196	7426.502930
7325.641985	0.085554	0.180196	7507.351562
7325.642861	0.085591	0.180196	7582.329102
7325.643792	0.085638	0.180196	7662.058594
7325.644722	0.085631	0.180196	7741.695312
7325.645612	0.085609	0.180196	7817.887207
7325.646543	0.085631	0.180196	7897.609863
7325.647469	0.085605	0.180196	7976.880371
7325.648399	0.085551	0.180196	8056.442383
7325.649289	0.085631	0.180196	8132.654297
7326.702018	1.086313	0.185989	464.942169
7326.702947	1.615939	0.185989	1966.149170
7326.703890	1.609731	0.185989	3484.125977
7326.704815	1.567152	0.185989	4933.741699
7326.705692	1.525287	0.185989	6271.418457
7326.706722	0.965193	0.185989	7265.566895
7326.707616	0.104791	0.185989	7359.250488
7326.708532	0.085496	0.185989	7437.564453
7326.709399	0.085613	0.185989	7511.790527
7326.710393	0.085514	0.185989	7596.791504
7326.711311	0.085543	0.185989	7675.320312
7326.712187	0.085576	0.185989	7750.285156
7326.713103	0.085562	0.185989	7828.659668
7326.714034	0.085569	0.185989	7908.324219
7326.714934	0.085521	0.185989	7985.293457
7326.715799	0.085646	0.185989	8059.376953
7327.710158	1.103961	0.182218	486.846863
7327.711033	1.617235	0.182218	1901.927490
7327.711971	1.611896	0.182218	3413.885742
7327.713040	1.563376	0.182218	5085.135254
7327.713921	1.521306	0.182218	6425.406250
7327.714799	1.038428	0.182218	7337.145508
7327.715827	0.101034	0.182218	7441.008301
7327.716783	0.085444	0.182218	7522.692871
7327.717656	0.085536	0.182218	7597.365723
7327.718547	0.085584	0.182218	7673.620605
7327.719643	0.085605	0.182218	7767.444336
7327.720529	0.085591	0.182218	7843.277832
7327.721388	0.085605	0.182218	7916.812988
7327.722416	0.085646	0.182218	8004.856934
7327.723387	0.085584	0.182218	8087.958496
7327.724258	0.085569	0.182218	8162.488770
7328.777144	1.083655	0.186106	457.302307
7328.778076	1.615159	0.186106	1962.630127
